star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
HIP 56414,173.48115740631542,83.67822498791483,11.5600004196167,86.50518798828125,-103.56999969482422,-2.4600000381469727,,9.204971,0.75804114,9.36,4.5197601318359375,,,,transformed_from_johnson,Hipparcos,125.43070986212412,33.06961950758747,-42.02494754003894,59.06777158233036,47.202221276572345,5977.027489055286,255,244,241,#FFF4F1,1.0192615215594951,,,,BD+84   256,,G0,Main sequence,False
Gaia DR3 6663264975152267008,291.428617554979,-46.616746333297385,11.55931579798721,86.51031059936325,-15.118519638850856,-9.208913832404164,-22.326656341552734,8.912411,0.69432926,9.028729,4.227071379710438,6063.34765625,1.1071562767028809,2.547715663909912,native_gaia,Gaia,351.4678455103407,-24.991564500796937,77.54256363719519,-11.633306517561453,-36.54929334526589,6187.855897383256,255,246,246,#FFF6F6,1.0567857205499438,-18.63857549620572,-2.4115179776931797,14.070230337449038,HD 182187,,G0V,Main sequence,False
Gaia DR3 454995130102129536,34.08426879638554,52.55920396811494,11.559199474749406,86.5111811751721,-42.68698949481916,-8.312714975327525,-17.24383544921875,8.166587,0.5990572,8.259403,3.48122566755897,6421.77880859375,1.2499167919158936,2.450425863265991,native_gaia,Gaia,135.77931855817488,-8.181884504980598,-61.36793831183892,59.720826736134555,-12.311923880140736,6504.714012145996,255,249,254,#FFF9FE,1.1543325382556222,23.91241051204854,-1.7220514281235266,-6.376996497262756,HD  13833,,G0,Main sequence,False
Gaia DR3 1001506143438957312,101.84699114249345,57.661920029746305,11.558984590726737,86.51278943673442,-10.457588553316999,-86.5016796771413,10.1480712890625,8.8827,0.73668194,9.010554,4.1972983903077505,5945.2734375,1.048628568649292,5.736558437347412,native_gaia,Gaia,158.1998085644725,22.138789341416263,-74.4036692203893,29.759632876766847,32.60246913513911,6047.707040960138,255,244,242,#FFF4F2,1.0606027704733654,-25.830152852134432,-25.09126945458052,-9.116279674719031,HD  48528,,G,Main sequence,False
Gaia DR3 2128767589274368512,294.80347101696077,48.44022949144614,11.558924098843459,86.51324218835005,2.0623037105950615,15.286850215215988,-42.22844314575195,9.036202,0.7525997,9.168564,4.350789490559068,5890.373046875,1.0268741846084595,5.7981953620910645,native_gaia,Gaia,81.23525278233741,12.650650489351365,12.862665986903442,83.42725894072427,18.946909069471197,5995.033666437323,255,244,241,#FFF4F1,1.040924424287299,-12.254245100355048,-40.26047678325317,-7.2241886675309965,BD+48  2926,,G2,Main sequence,False
Gaia DR3 4559902117438959616,255.95378667030317,17.188445097435203,11.558866080158158,86.51367643376288,-218.12967525437682,-167.31272969674322,-55.860233306884766,8.959987,0.8078575,9.108712,4.274562847058046,5667.2412109375,0.9486227631568909,12.070352554321289,native_gaia,Gaia,37.35368852806274,31.298944219634986,58.76194547397435,44.85168556602334,44.94414618263493,5812.180591930042,255,241,235,#FFF1EB,1.050697070889994,-2.97469563789258,-124.14684985899477,20.25447815245934,HD 154276,,G1,Main sequence,False
Gaia DR3 3955265172779572352,192.8043330209508,23.004293991421395,11.558456245633048,86.51674399665738,-45.52983937252009,17.79424263986188,8.019336700439453,9.053759,0.72653866,9.17879,4.368257787843632,5960.80029296875,1.0680441856384277,3.2825958728790283,native_gaia,Gaia,302.2261280120844,85.87573928797137,3.3180983784305216,-5.263725975271127,86.29270191500243,6081.272076693448,255,245,243,#FFF5F3,1.0386848989944062,-19.324487347920446,-4.521604122043482,8.507405019303603,BD+23  2506,,G5,Main sequence,False
Gaia DR3 2521874057406710144,33.006831665632724,8.899790008762958,11.558259016998003,86.51822030717283,152.35305721478196,-68.10929361164082,11.481369972229004,9.142873,0.8104582,9.292396,4.457334923583732,5704.1572265625,0.9545062780380249,10.104378700256348,native_gaia,Gaia,154.18932733370477,-49.01894066036695,-51.0790100604105,24.704297467561435,-65.31489005581508,5803.57473893599,255,241,235,#FFF1EB,1.027264753386701,-39.58162448688683,-56.721308200138694,-5.708002746682288,BD+08   342,,G0,Main sequence,False
Gaia DR3 4008227724472564864,185.3613539379576,24.99698546856985,11.558107322454866,86.51935581677975,-12.021453736621433,-9.404841810853757,0.5164085626602173,7.3249645,0.38415194,7.3775425,2.63939813720204,7308.9482421875,1.5445359945297241,0.9427849054336548,native_gaia,Gaia,228.81624588892805,82.93670875479556,-7.005468552643492,-8.006861964800386,85.8627538737554,7579.240322113037,233,236,255,#E9ECFF,1.3486004298764522,-2.3906086819784695,-5.804643662611943,-0.2159839684655352,V* KU Com,,Am,Main sequence,False
Gaia DR3 6852209210797968384,301.1098728270037,-22.191580232138328,11.557911074916214,86.52082487208868,-6.307186659541959,-87.50751634274363,7.703272819519043,7.414053,0.56142235,7.498531,2.7284497069430245,6515.4560546875,1.4510217905044556,2.227477550506592,native_gaia,Gaia,19.87526696784221,-25.486562137869637,73.4490595568814,26.552333259003035,-37.22985878645216,6692.888259887695,251,247,255,#FBF7FF,1.3280500676285327,14.15424862371384,-31.5837092158809,-12.503363059716264,HD 190177,,F3V,Main sequence,False
Gaia DR3 3602496629470206976,181.1462662997502,-1.3089991771259408,11.5576581352415,86.52271838278463,81.07458364233794,-75.73265133409271,27.637319564819336,9.282429,0.81828976,9.434368,4.596777962926264,5641.61328125,0.9271648526191711,11.25340461730957,native_gaia,Gaia,279.4286400709151,59.40775305151448,7.213539371020121,-43.438693139131445,74.47969914314756,5777.659350308505,255,241,235,#FFF1EB,1.009387440650479,46.28043807314172,-21.610214874345495,15.020076285025556,HD 104865,,G5V,Main sequence,False
Gaia DR3 5249370945422041088,145.56803928829598,-64.78475022633936,11.557537763689945,86.52361951536749,19.89509932472786,-31.766853904944057,8.011979103088379,9.902683,0.8909502,10.078093,5.217009863798829,5623.16015625,,,native_gaia,Gaia,284.4567760045298,-8.938083028273041,21.338283781498564,-82.7665533633204,-13.442917230160687,5553.828125953674,255,238,227,#FFEEE3,0.9011427956990068,16.081657852142285,-3.3273411635840136,-5.555185031818872,HD 309761,,G5,Main sequence,False
Gaia DR3 3223501431006794496,83.35976155921311,1.8188472375449072,11.556918425963557,86.52825633461414,13.549448235116559,-73.31096311968562,-9.59953784942627,9.631449,0.83296204,9.787975,4.945658984917618,5829.52099609375,,,native_gaia,Gaia,202.09371209817658,-16.406935343754203,-76.90975752590138,-31.21998237402661,-24.440561412971196,5732.141738891602,255,241,233,#FFF1E9,0.9501821111594667,21.98203949384171,-22.36841866268759,-6.6144314998188,HD 288029,,G5,Main sequence,False
Gaia DR3 436140498549853440,45.8641755416527,48.760019406676264,11.556907793461855,86.52833594170707,-11.432685717147939,46.55294222806248,-19.266414642333984,8.575708,0.8237791,8.729355,3.8899166306910757,5784.00927734375,1.028255820274353,9.264693260192871,native_gaia,Gaia,144.2251048771351,-8.576889050215579,-69.4170758923608,50.01895150051896,-12.904533551580565,5760.37924861908,255,241,233,#FFF1E9,1.100010688372939,21.583191913447287,1.024827797068946,17.05676059557804,HD  18824,,K0,Main sequence,False
Gaia DR3 2167838120797539200,310.12652567800154,48.920194927567856,11.55666834392967,86.53012877411736,26.300546830427248,89.25494610075907,-10.812908172607422,9.164438,0.73261356,9.291156,4.4786014975183654,5932.72412109375,1.0667178630828857,2.4824602603912354,native_gaia,Gaia,87.07402772935373,4.346613519031841,4.404283064128616,86.16876807323348,6.558115971653875,6061.169662475586,255,244,242,#FFF4F2,1.0245382695489276,-36.171141925248605,-9.988866989724864,12.86863094673768,BD+48  3185,,G0,Main sequence,False
Gaia DR3 2098412650210963712,280.69530298652285,39.93030070060165,11.556450382912733,86.53176077998754,-28.99356352059351,78.37729072129213,-11.282732963562012,9.674762,0.87812614,9.845892,4.988884067214471,5750.0888671875,1.0298632383346558,0.38539740443229675,native_gaia,Gaia,68.99574445677855,18.569065948931442,29.401520670212754,76.57657955668955,27.555828228562394,5593.2621059417725,255,239,228,#FFEFE4,0.9423703492985895,-30.693743758033705,-7.273687911136572,17.532484554303004,BD+39  3503,,G0,Main sequence,False
Gaia DR3 3281232216735625984,69.17933784721627,3.5131798197832964,11.555905530395878,86.53584068939186,71.66834142945562,-229.4530497809121,29.464582443237305,8.3363495,1.0373378,8.564701,3.6503694014367376,5176.49169921875,1.1202402114868164,7.478795051574707,native_gaia,Gaia,192.65083809876057,-27.689442396181096,-74.76543693911624,-16.781722343722738,-40.211378468053546,5180.962016365745,255,234,215,#FFEAD7,1.1307218716106746,7.558336459669911,-95.50433996010517,-37.60421756239575,HD  29273,,G8V,Main sequence,False
Gaia DR3 6186805904903691904,198.15712303170238,-26.282294121296687,11.555847878666949,86.53627241373458,18.48217162642573,-148.3089879763004,-20.594579696655273,8.470395,0.7126694,8.591628,3.784404168953463,5968.3212890625,1.082675576210022,6.942949295043945,native_gaia,Gaia,308.8312844492672,36.346602257458024,43.70415014322522,-54.29626387882334,51.2873223352876,6127.1668035333805,255,245,245,#FFF5F5,1.1135379270572483,13.417920798155107,-14.540267329032623,-61.57621478400926,HD 114713,,F6V,Main sequence,False
Gaia DR3 827070139816280448,149.73159522101372,50.64898870827231,11.55557140137584,86.53834287077635,-71.23939909304232,-122.18954282533176,-5.938729286193848,9.208333,0.8588648,9.373145,4.522290142418418,5595.72216796875,0.9170623421669006,12.916885375976562,native_gaia,Gaia,165.1829647660505,49.85850475791194,-53.93417718969501,14.267180815441426,66.15464359567007,5652.490788459778,255,240,230,#FFF0E6,1.018937161228408,-19.003119139487172,-53.902244419649875,-11.636557566889751,HD  86293,,K0,Main sequence,False
Gaia DR3 70794259476628352,57.70884802286805,27.41423815625629,11.555156703129445,86.54144860962148,-11.118226171414499,-50.20618580780837,1.1242669820785522,9.580092,0.8373289,9.737999,4.8939716274132135,5774.7763671875,1.0380783081054688,0.2500351667404175,native_gaia,Gaia,164.87277135800227,-20.49755818830479,-78.25334882923326,21.154274813300486,-30.303999432178134,5718.713599205017,255,240,232,#FFF0E8,0.9595231998650819,2.466510802285456,-11.45663691911874,-17.577391739025543,HD 283009,,G0,Main sequence,False
Gaia DR3 1350076725586563200,265.49198791603465,44.7393784706013,11.55458346312015,86.54574205913991,-127.1998544569795,28.59628604590245,-48.341552734375,8.287917,0.9099107,8.469761,3.6016886071523775,5731.37158203125,1.118160367012024,7.160934925079346,native_gaia,Gaia,70.93753669639385,30.641343419030346,24.319114473042323,70.37849587552452,44.109108561758774,5495.524662494659,255,238,225,#FFEEE1,1.1369629990830283,-25.569808570177166,-63.95781499731485,21.2957005391591,BD+44  2753,,G0,Main sequence,False
Gaia DR3 481294005130768000,83.10585743784853,67.44147157337375,11.554429621378722,86.54689437458151,-9.38930115345661,-83.41578338679682,32.94394302368164,9.436771,0.8170042,9.588313,4.750513950897556,5651.9892578125,0.9438573718070984,8.208006858825684,native_gaia,Gaia,145.21643722074404,17.800441844173953,-67.67917116600563,47.0094600967997,26.45761473706346,5781.913361982865,255,241,235,#FFF1EB,0.9854492859823694,-46.82906493992443,-1.9002863041014317,-8.648735479341232,BD+67   389,,G0,Main sequence,False
Gaia DR3 4410342766254199168,238.84473093707913,0.07736923215956286,11.554038562284559,86.54982364904552,107.04292674976095,-119.16380102399597,-10.232184410095215,8.102861,0.90366316,8.282571,3.4165304678751376,5458.609375,1.1742769479751587,6.130618095397949,native_gaia,Gaia,9.235533063426008,38.244429208409926,67.09309577829119,10.909415181422542,53.57586334316296,5514.7357878685,255,238,225,#FFEEE1,1.169262199721122,33.55798631024019,-9.124644429338344,-56.69639688228957,HD 142594,,G6V,Main sequence,False
Gaia DR3 3472550401064254336,183.61421493936504,-30.915959003590395,11.553936393947264,86.55058898574757,38.92659097258372,-39.94520351442548,,9.667073,0.85056305,9.829204,4.980723111614266,5767.5556640625,,,native_gaia,Gaia,293.65001462242054,31.28839744616903,29.67017564747411,-67.75108008013677,44.94970832833887,5678.018623352051,255,240,232,#FFF0E8,0.9438452207926026,,,,HD 106409,,K0V+F/G,Main sequence,False
Gaia DR3 5962298133161423744,263.8759133028762,-37.848040653264334,11.553783811461663,86.55173199692149,-42.1506831417488,-39.12625249974314,-20.377174377441406,7.79847,0.58209944,7.887462,3.112091205211737,6477.58056640625,1.3350321054458618,2.5262868404388428,native_gaia,Gaia,351.3211497550548,-2.9330189060858194,85.44860330337207,-13.04319506786339,-4.428720762425515,6589.502811431885,253,248,255,#FDF8FF,1.2395174141819068,-23.26382931682074,-19.552699795252273,6.965372654568229,HD 159279,,F3V,Main sequence,False
Gaia DR3 1672882962860571648,204.89061534839465,67.79614018796481,11.553764394993465,86.55187744985739,-81.2279980911701,-3.203116316982785,-10.484098434448242,9.88031,0.921669,10.066208,5.193927594285979,5467.7568359375,0.9127933382987976,6.323197364807129,native_gaia,Gaia,116.07912644088876,48.686798453602826,-25.119148846152783,51.32187917123249,65.01015743461453,5459.367805480957,255,237,224,#FFEDE0,0.9053142901892809,-21.84501296689121,-27.28419800452467,-0.8594075766710777,BD+68   736,,G5,Main sequence,False
Gaia DR3 3306851898518217600,65.82029206475767,11.37778066444741,11.553726114405002,86.55216421940415,21.673828653725856,-32.76742154909881,,6.9249115,0.24950695,6.961599,2.2385218400580182,,,,native_gaia,Gaia,183.31528734442773,-25.82370335093366,-77.7785605804875,-4.505505348354017,-37.70242786142681,8336.620330810547,222,228,255,#DEE4FF,1.4411103446019957,,,,HD  27762A,,,Main sequence,False
Gaia DR3 6916948176264955392,313.7845393719312,-1.3729140784606353,11.553045814803069,86.55726083235011,16.057620582556403,25.737000245568737,,6.4867554,0.39312363,6.540651,1.8002378490221602,7171.80908203125,1.7704848051071167,1.2420746088027954,native_gaia,Gaia,46.876838485082736,-27.915796684479194,52.28287701289199,55.82544985180973,-40.52381180117903,7534.381866455078,234,236,255,#EAECFF,1.6748662099250349,,,,V* EM Aqr,,A9/F0V,Main sequence,False
Gaia DR3 4555529565849768576,264.3731390626524,20.59593415977317,11.552363797831166,86.56237091388512,-19.3109446528846,-24.285742181444498,-21.660964965820312,7.609197,0.45902824,7.67375,2.922551424222574,6953.11328125,1.4377254247665405,1.2162110805511475,native_gaia,Gaia,44.25288902223071,25.123019551007175,56.1362777211301,54.691057624014185,36.7511985901948,7204.858779907227,240,240,255,#F0F0FF,1.2832573636409443,-6.713585526549582,-23.51404168654172,-5.772355226137732,HD 160137,,F0,Main sequence,False
Gaia DR3 6411019896588000512,333.52011257989716,-59.49468691190722,11.552362208762304,86.56238282084976,-23.356622121935054,25.80189064883802,-1.7805546522140503,8.361782,0.6260681,8.460915,3.6751360597633926,6316.57373046875,1.2023509740829468,2.7326161861419678,native_gaia,Gaia,331.6307827651064,-47.92530329250582,51.03914325687875,-27.56133403739326,-64.25281971482949,6413.738236860795,255,248,252,#FFF8FC,1.1275466590046932,7.18191600089332,12.129951010750387,2.900577161119377,HD 210727,,F5V,Main sequence,False
Gaia DR3 3936267810875469952,197.11003342430587,15.49188013795689,11.551955050800649,86.5654337817642,12.393642198698576,-68.29475779701475,,8.949418,0.92451,9.136302,4.262695519775313,,,,native_gaia,Gaia,322.54045979528956,77.71152366887908,14.624703284713517,-11.205530436611948,84.58208124238405,5450.631743431091,255,237,224,#FFEDE0,1.052218523105729,,,,HD 114131B,,,Main sequence,False
Gaia DR3 6822126843241229440,332.42470763480026,-19.889391556053287,11.551916856221284,86.56571999662982,57.2806276695446,-24.55074581350655,-34.546287536621094,9.313085,0.76177883,9.448087,4.626354874582182,5848.74462890625,1.039238452911377,2.7319769859313965,native_gaia,Gaia,35.146824562310414,-52.385131833498995,43.20246679962061,30.415979089801567,-68.57141501362904,5964.659139459784,255,243,239,#FFF3EF,1.0055955288997203,-32.672138942790774,-25.31376756386811,11.798855701055253,HD 210281,,G2/3V,Main sequence,False
Gaia DR3 379003101203536896,6.863314352592551,38.49214589984577,11.550332699365045,86.57759270042264,75.18747862107499,-76.9944018109039,12.229046821594238,8.947488,0.7810526,9.088137,4.260460300922077,5859.9677734375,1.0257066488265991,7.382267475128174,native_gaia,Gaia,117.79149944947703,-24.140090258519844,-36.83708110469416,69.8928740179286,-35.40755816207074,5900.8805222944775,255,243,238,#FFF3EE,1.0525050896253747,-22.918257011585244,-15.450224889052132,-36.55661196162742,BD+37    69,,G0,Main sequence,False
Gaia DR3 4857866023347844608,61.2257527024571,-35.84100111237165,11.550224606219448,86.57840293958701,1.2458259520903745,-110.02518122452823,-3.2024614810943604,9.1676655,0.73211193,9.294244,4.480617629674981,5929.22705078125,1.0661450624465942,2.428365468978882,native_gaia,Gaia,237.38715657721468,-48.27194978394556,-31.058206376141513,-48.540387937616536,-64.61453715018148,6062.82961065119,255,244,242,#FFF4F2,1.02427979106731,39.61112090968818,-21.858995388107605,1.6723442329929967,HD  25927B,,(G),Main sequence,False
HIP 53145,163.07207649030582,-11.109945861551932,11.550000190734863,86.58008575439453,-84.38999938964844,6.170000076293945,,7.4661536,0.43954387,7.55,2.779064178466797,,,,transformed_from_johnson,Hipparcos,261.88334641684787,42.07155912183058,-9.074094305827915,-63.625331402887234,58.01369894809349,7302.280634641647,238,239,255,#EEEFFF,1.3163698049692008,,,,HD  94206,,F0V,Main sequence,False
HIP 98707,300.72898057543966,-18.54658539982316,11.550000190734863,86.58008575439453,49.970001220703125,-69.12000274658203,,7.4746323,0.75804114,7.63,2.7875423431396484,,,,transformed_from_johnson,Hipparcos,23.466924969385538,-23.825172360231488,72.65114567158996,31.5397614068215,-34.97378635842135,5977.027489055286,255,244,241,#FFF4F1,1.314413305429312,,,,HD 189893,,G0V,Main sequence,False
Gaia DR3 4537473248465015040,280.7187135890728,25.414701591311122,11.549857988923097,86.58115112402689,20.402839502401516,43.087918906690305,,8.853424,0.7189379,8.976365,4.166307294269547,5981.875,1.0623522996902466,5.239424228668213,native_gaia,Gaia,55.035354012725406,13.045284666568602,48.33661528255037,69.12257948917826,19.54319210749699,6106.423762928356,255,245,243,#FFF5F3,1.0645759879141605,,,,HD 336734,,G0,Main sequence,False
Gaia DR3 2850401470292929664,4.011886929372546,25.842007434581788,11.549727803686723,86.58212704205857,171.71210108529658,-55.08403924121231,-9.990889549255371,9.608853,0.8749504,9.778933,4.9217120860733665,5737.54541015625,1.0100880861282349,2.315049171447754,native_gaia,Gaia,113.03553738125258,-36.348736241285685,-27.287585000503935,64.17482418604732,-51.31709626096706,5603.027492523193,255,239,228,#FFEFE4,0.9545098639626446,-49.28418428581562,-51.76399122387134,-21.6704817865816,BD+25    23,,G5,Main sequence,False
Gaia DR3 2258674308277425792,279.78743488198927,67.50734714709435,11.54938081219045,86.58472832972078,-61.26250023105348,-122.94809027419791,-8.561601638793945,9.417596,0.91884136,9.602514,4.730389370172604,5441.65673828125,0.8936187624931335,,native_gaia,Gaia,97.7621573932112,26.07474247073021,-10.504012613279317,77.05965125263984,38.057733087680646,5468.0628118515015,255,237,224,#FFEDE0,0.9890862584025414,55.169545558168245,-8.028342540537006,12.004365202404044,BD+67  1088,,G5,Main sequence,False
Gaia DR3 1391971348419542912,226.78818926052034,40.108328478296336,11.548977337062206,86.58775325420952,-78.05446489182653,63.73881344239861,-24.475069046020508,8.009831,0.607821,8.104667,3.3225490741126613,6392.29638671875,1.270716667175293,2.8247900009155273,native_gaia,Gaia,66.56572040267305,59.15409617387956,17.6562371094327,40.7342749880872,74.33986242886286,6474.119640697132,255,248,253,#FFF8FD,1.1909502136663088,-43.91419194941228,-17.625106947213748,-8.419922775957762,HD 134191,,F5,Main sequence,False
Gaia DR3 3328064024738995456,99.00551856790794,11.327038765894667,11.548592503845693,86.59063861392625,-56.872200504107695,-78.76492858369173,-2.647968292236328,8.666547,0.71998215,8.789774,3.9791921085094977,5980.88671875,1.0863432884216309,5.790226936340332,native_gaia,Gaia,201.10530614083123,1.7710169948894223,-80.74356727920757,-31.16494091899432,2.676097178962385,6102.96816739169,255,245,243,#FFF5F3,1.088565114293654,7.9270245388551555,-16.241375067927105,-35.6468821320433,HD 260357,,G0,Main sequence,False
Gaia DR3 755755815637686528,156.88870263447342,39.33216341378197,11.548293802052049,86.59287831959273,-115.6820059185154,-35.46846089567036,6.839574337005615,7.634174,0.5518007,7.716607,2.9467629916214513,6630.70458984375,1.3976432085037231,2.078918695449829,native_gaia,Gaia,181.41038505447435,57.79391919056944,-46.13708518661378,-1.1359336099583472,73.26940426254811,6740.996360778809,250,246,255,#FAF6FF,1.277670078856588,-40.06393261139545,-24.525093942642684,-17.524825469800398,HD  90493,,F5,Main sequence,False
Gaia DR3 2145706360470276992,278.2001154600306,52.39576938420342,11.548289449107653,86.59291095940368,-57.16975381165372,38.72069201897763,19.687196731567383,7.9331174,0.9725785,8.137127,3.2457056927118337,5363.4443359375,1.280663013458252,4.461360454559326,native_gaia,Gaia,81.22658315654094,23.914032330298213,12.073958291795394,78.23309393844973,35.10177733974308,5302.82103395462,255,235,219,#FFEBDB,1.2086833016818845,-8.536982410659302,8.611728346666757,32.30960869835203,HD 171567,,K0,Main sequence,False
Gaia DR3 918957421764818176,118.79485965212803,37.19434607529499,11.547894882819508,86.59586964960684,-23.028442869865092,-39.99112726170221,36.85361862182617,7.8189282,0.566165,7.904427,3.1314423515715486,6544.94189453125,1.3348439931869507,2.298358201980591,native_gaia,Gaia,183.15391150962503,28.053603047748,-76.30579471372785,-4.204587070530267,40.72581222080723,6669.175148010254,252,247,255,#FCF7FF,1.2350517650219501,-37.91283466299178,-15.720622122476863,5.704083928538065,HD  64388,,F0,Main sequence,False
Gaia DR3 1908035205457912704,339.8874114355174,38.74842266537834,11.54734288978244,86.60000915750418,-17.12959137898913,-11.034571881443044,2.2507636547088623,6.900408,0.39001036,6.9538426,2.2128181014289474,7287.23681640625,1.6644883155822754,1.2143124341964722,native_gaia,Gaia,96.54123599318622,-17.271924455158974,-9.4204596314604,82.15656970024067,-25.712148519743163,7549.948215484619,234,236,255,#EAECFF,1.4470419765933198,8.07024203077503,2.9879930959579233,-0.9901264884473969,HD 214712,,F0,Main sequence,False
Gaia DR3 4046799966833547520,277.7097548292291,-31.480684333361133,11.547261803985128,86.60061726970505,-2.903983867368085,-166.45444583568099,-14.039734840393066,9.14019,0.9151373,9.32383,4.452585186603313,5472.279296875,0.9132716655731201,,native_gaia,Gaia,2.464655552988105,-9.787430392967263,85.2612191154351,3.6698906879473365,-14.721526034423954,5479.452830314636,255,238,225,#FFEEE1,1.0278736940252162,-16.04587999976285,-62.73468837856226,-25.98039326060032,HD 170440,,G8III/IV,Giant,False
Gaia DR3 5563911299092878848,104.83245272249606,-39.591619567076236,11.547141322883823,86.60152084726167,-52.807409853507934,190.52523297080782,80.59980010986328,8.629485,0.81255054,8.779652,3.941857535709822,5637.3564453125,0.9883002042770386,11.25061321258545,native_gaia,Gaia,249.8819526045136,-15.485338634388787,-28.705761480927638,-78.36568547624647,-23.121894617370824,5796.650924682617,255,241,235,#FFF1EB,1.0933515979859203,-103.26489775735213,-47.76508719808568,-11.79072690734576,HD  52415,,G3V,Main sequence,False
Gaia DR3 157219820491441792,76.8644777268062,31.12044679599887,11.54684613262616,86.60373477866418,-10.309772360667633,18.937761105172925,10.303662300109863,9.003182,0.7424412,9.132657,4.315499304525687,5917.35498046875,1.0384533405303955,5.382249355316162,native_gaia,Gaia,173.57558763094255,-5.63935915317808,-85.64337369692322,9.643395034493583,-8.510249798394359,6028.649194890802,255,244,242,#FFF4F2,1.0454488071120913,-9.32776875736521,9.873108506344435,0.20401679669906203,HD 240723,,G0,Main sequence,False
