star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 4842581574771373184,57.64906251069964,-42.562756525962676,36.83739125926081,27.14633055750393,198.01145781196766,624.3499074038027,23.807588577270508,8.353824,1.1137061,8.612723,6.185267996107996,4865.4638671875,0.7903248071670532,5.8171000480651855,native_gaia,Gaia,247.95417932621444,-50.681915093454634,-6.456208786605629,-15.942957134964669,-21.001493961947258,5049.053079431707,255,231,210,#FFE7D2,0.7472098005838006,-86.71790864855387,7.46724028423593,-9.783572428853262,HD  24331,,K2.5V,Main sequence,False
Gaia DR3 3460438662009633408,178.5780409728862,-37.553376934847535,36.82910605877585,27.152437488004527,250.99627648997398,-144.946698425948,49.488037109375,10.742868,2.023222,11.505541,8.573824310914254,,,,native_gaia,Gaia,290.5760460641584,23.94393791104163,8.721512746365455,-23.232695923218603,11.01961510644724,3726.9974871379573,255,206,153,#FFCE99,0.5283687121534092,50.92833112424879,-33.67937483520977,10.625241390333453,LP  961-53,,M1,Main sequence,False
Gaia DR3 2349940954566607488,11.184668731777494,-22.005769628203897,36.82763400693113,27.153522808763537,-65.73654048146709,81.84129384667315,11.603127479553223,5.1266494,0.492599,5.1972866,2.957518472139405,6898.923828125,1.4315333366394043,1.386502981185913,native_gaia,Gaia,106.01693809324581,-84.65608582532225,-0.697780372985796,2.4307370559904515,-27.035502970016154,7037.0049476623535,243,242,255,#F3F2FF,1.2751880448909065,1.2551377547684872,14.41085449208459,-10.390507602128226,HD   4247,,F3VFe-1,Main sequence,False
HIP 64219,197.42791116099974,-22.19410732973142,36.81999969482422,27.15915298461914,135.67999267578125,-339.5899963378906,,7.161486,0.8571446,7.36,4.991905212402344,,,,transformed_from_johnson,Hipparcos,308.4958887902428,40.48013863300317,12.85880641548635,-16.168116377928108,17.63129890849698,5657.7803728580475,255,240,230,#FFF0E6,0.9418243592043957,,,,HD 114260,,G8V,Main sequence,False
Gaia DR3 1800378139330660992,325.2775336990128,26.750261824848405,36.81634395169819,27.16184967502386,343.98665274846144,-90.94745392112914,-43.222591400146484,7.276047,0.8647032,7.4427605,5.106250523170814,5493.01708984375,0.9151492714881897,6.849903583526611,native_gaia,Gaia,78.6193376584664,-19.319750210999413,5.057928323971048,25.12829715404314,-8.986218391307474,5634.537726402283,255,240,230,#FFF0E6,0.9211595440052744,-33.7858453570685,-48.04975622178246,-22.73363473148612,HD 206374,,G6.5V,Main sequence,False
Gaia DR3 1852732141404704512,318.24005730639766,30.80999957567304,36.81600485731481,27.162099849661292,-18.953843630113447,109.54675150383314,2.3429794311523438,7.1695952,0.8205457,7.322235,4.999778534662422,5631.7978515625,0.9835819602012634,2.0413506031036377,native_gaia,Gaia,77.20042288187531,-12.065556530659128,5.88459417099906,25.902022870760533,-5.677713526430534,5770.322054386139,255,241,233,#FFF1E9,0.9404014696393214,-7.581621974786817,6.487176177445625,10.528177531742715,HD 202108,,G3V,Main sequence,False
Gaia DR3 1007904858732031104,93.39870135786718,63.39322630559098,36.80636658101129,27.169212636052706,170.6622798495585,-205.70193862024774,21.809770584106445,9.192069,1.5046997,9.637245,7.0216837899322435,,,,native_gaia,Gaia,150.97620788285022,20.009614409955628,-22.323155404939303,12.386047792960822,9.296702001272575,4334.261944110577,255,220,182,#FFDCB6,0.6478316210067756,-30.412807460226055,-20.394852091303655,17.883339706757052,BD+63   639,,K8/M0V,Main sequence,False
Gaia DR3 4422479824136705792,230.35581047874066,4.247195616915591,36.801402705202435,27.172877295207957,87.93390688260305,37.772308574717755,-3.2229089736938477,11.045773,2.210168,11.940557,8.875094414270766,3499.781494140625,,,native_gaia,Gaia,7.023828944991764,47.55627957333551,18.200422320170986,2.2424148110750926,20.051969072460714,3581.0884801352895,255,203,145,#FFCB91,0.5028766264847814,1.0722069834894257,10.873012692753148,-6.556569792128372,PM J15214+0414,,M1.5V,Main sequence,False
Gaia DR3 1420101696285626624,256.33346232929046,54.47105361648125,36.79023461128562,27.18112593098942,-97.8965883123237,94.86955196103186,,5.5903277,0.6385226,5.6924653,3.4189905263925304,,,,native_gaia,Gaia,82.3004250984083,37.01804273413395,2.907697068591162,21.50699309660064,16.364845021459388,6372.5251319191675,255,247,250,#FFF7FA,1.168694493909416,,,,* mu. Dra B,,F6V,Main sequence,False
Gaia DR3 5906724284318405760,225.76292427297696,-46.293869576627124,36.78554977802501,27.184587590352695,-300.2112887999932,-10.505261707381294,-68.89580535888672,9.429384,1.4686775,9.855388,7.257770487419236,4294.25048828125,0.6732082962989807,7.784981727600098,native_gaia,Gaia,325.3934192782839,10.758695169326826,21.981546263231035,-15.167779530727465,5.074632049935867,4384.138817420372,255,220,184,#FFDCB8,0.6242229512580764,-77.95929803219424,12.065969485524784,4.685231501340932,CD-45  9610,,K5.5Vk:,Main sequence,False
Gaia DR3 5548164986925169024,123.39200276365901,-31.734710854047783,36.78157369510674,27.187526240429342,-333.3591501364847,151.42218323359901,51.689796447753906,6.577511,0.761466,6.712423,4.405662366418044,5827.65869140625,0.9974148869514465,7.299749374389648,native_gaia,Gaia,250.11338124960994,1.4693820834440146,-9.245066235516457,-25.557861753864746,0.6971627824872237,5965.694240223278,255,243,239,#FFF3EF,1.033889440202815,-55.40492725402839,-35.590823621427994,-23.710208274988812,HD  68978,,G0.5V,Main sequence,False
Gaia DR3 941763766826062592,97.8936802950629,34.866376905031416,36.76377014759152,27.200692311626593,-36.002876045813714,6.340807844697036,-8.119474411010742,8.729187,1.2672386,9.055392,6.556287222560098,4581.85400390625,0.7215840816497803,,native_gaia,Gaia,179.42563170935202,11.388511777931578,-26.663792259772492,0.26730328035185924,5.371070053145054,4768.212310791016,255,227,198,#FFE3C6,0.6943712777439902,7.226278863786614,2.6474657171477594,-5.377513742301241,BD+34  1377,,K5,Main sequence,False
Gaia DR3 4154598526336121600,278.3688249947745,-11.637080819090022,36.75340216087105,27.208365517373377,-288.44024585781665,-235.61456273665965,-87.20193481445312,9.488493,1.5630932,9.965582,7.314980699303373,,,,native_gaia,Gaia,20.542820846881554,-1.3595707258910623,25.471018261301325,9.544926766487471,-0.6455663264437828,4253.409435565655,255,218,177,#FFDAB1,0.6185019300696627,-65.73136824790255,-71.74176003363522,21.0782209260365,BD-11  4672,,K7V,Main sequence,False
Gaia DR3 6382693865716893824,340.1732041974555,-71.5204508396438,36.74629136615945,27.213630622896662,-384.91753271905543,-198.85221289529835,32.88502883911133,10.263229,1.8266811,10.896746,8.089296941573792,,,,native_gaia,Gaia,316.2614469336693,-42.05898115162302,14.598092097542239,-13.969044875523553,-18.230282061908504,3888.4415024977466,255,210,161,#FFD2A1,0.5663258890529261,57.34767999565538,-25.476773410405304,16.3536623485662,PM J22407-7131,,,Main sequence,False
HIP 45593,139.35553148456444,77.2446939584275,36.7400016784668,27.218290328979492,-1067.2900390625,-0.9100000262260437,,9.596855,1.6523043,10.12,7.422550201416016,,,,transformed_from_johnson,Hipparcos,135.31896188738466,34.16665078409224,-16.01288660523995,15.835586390736843,15.285842949011863,4129.886365303626,255,215,173,#FFD7AD,0.6077449798583984,,,,BD+77   361,,K5V,Main sequence,False
HIP 1083,3.3699945463211036,-36.830119806015,36.7400016784668,27.218290328979492,-209.24000549316406,-319.0,,10.160167,1.894786,10.77,7.985862731933594,,,,transformed_from_johnson,Hipparcos,340.18555478854404,-77.40871809530327,5.582156667296138,-2.0112899759330225,-26.563688900585536,3827.2401949254477,255,209,158,#FFD19E,0.5722364153180803,,,,CD-37    34,,M0.5V,Main sequence,False
Gaia DR3 4357347405304553984,247.67849960216338,-3.9894882168562185,36.734078900148425,27.222677958476304,-154.52814498491605,-20.890309249130638,-17.251474380493164,9.082088,1.505208,9.527538,6.90743424279718,4297.09228515625,,,native_gaia,Gaia,11.26022536571962,28.672961033720618,23.424669594917557,4.663802559391498,13.061699555833838,4333.558132465069,255,220,182,#FFDCB6,0.659256575720282,-19.301879073115717,-17.490473806310938,4.906017376118673,BD-03  3952,,K5,Main sequence,False
Gaia DR3 6034755850675869312,252.86829640548726,-25.46083788335295,36.73030657346541,27.225473819551965,70.94861629678074,-115.551565626052,,10.150089,1.9754429,10.880422,7.975212030146796,3674.251220703125,0.6190474033355713,9.808396339416504,native_gaia,Gaia,355.972780028569,11.867204642343935,26.577791393295094,-1.871188911059351,5.598757131071801,3764.2884789443597,255,206,153,#FFCE99,0.5728450268487545,,,,UPM J1651-2527,,,Main sequence,False
Gaia DR3 4051606378878066816,277.3425911907704,-27.9739421471244,36.72708475204,27.227862128220107,-67.38113030217872,-448.3427111318179,-31.195571899414062,8.937142,1.4474134,9.352014,6.7620746579703805,4360.0869140625,,,native_gaia,Gaia,5.505427930663425,-7.950799280727754,26.841734835697093,2.5871315578121123,-3.766231191265425,4415.069648742676,255,220,184,#FFDCB8,0.6737925342029619,-27.905652005051266,-58.59801280402188,-13.607276451275514,HD 170209,,K(2)V,Main sequence,False
HIP 7748,24.943049118407053,73.7084920417478,36.720001220703125,27.23311424255371,155.49000549316406,-111.19999694824219,,9.396332,1.2292304,9.81,7.220844268798828,,,,transformed_from_johnson,Hipparcos,126.36348714044806,11.159619068145561,-15.841367812041542,21.515401124402057,5.27077713887379,4842.708408355713,255,228,202,#FFE4CA,0.6279155731201171,,,,LP   29-188,,K5V,Main sequence,False
Gaia DR3 3369088315397965056,94.91731984859116,16.013183191034816,36.71399928594962,27.237566580840955,-15.288879481892318,-14.624992267434187,40.556312561035156,6.479757,0.7253933,6.604472,4.303915307791311,5930.626953125,1.0433385372161865,5.318158149719238,native_gaia,Gaia,195.10879191254494,0.4346480420935452,-26.295279327142236,-7.0993397704832155,0.20662327203254147,6085.062186501243,255,245,243,#FFF5F3,1.0469339348985498,-38.9816523167659,-11.28302704577405,-2.324110353530038,HD  43947,,F8V,Main sequence,False
HIP 14478,46.711684205118395,40.35844820976395,36.709999084472656,27.24053382873535,-383.8500061035156,-194.11000061035156,,9.220781,1.4435596,9.66,7.044704437255859,,,,transformed_from_johnson,Hipparcos,149.0732853892142,-15.541200709863572,-22.51325489074472,13.488165946086548,-7.29859006313309,4422.623092651367,255,220,184,#FFDCB8,0.645529556274414,,,,BD+39   710,,K5,Main sequence,False
Gaia DR3 890234402772937472,109.28941000905314,33.091284230187455,36.698541004396674,27.249039679266673,-58.18487431904374,-173.27695191063464,22.49739646911621,6.789341,0.78805685,6.932075,4.6125849663222915,5743.1767578125,0.9757978916168213,6.924587249755859,native_gaia,Gaia,184.9070494288919,19.41801076872561,-25.604872438456773,-2.1982854066781377,9.059150739632951,5877.702785838734,255,243,238,#FFF3EE,1.0073609017535523,-24.477809906015725,-20.547308902186412,-6.500344474647203,HD  56124,,G0,Main sequence,False
Gaia DR3 2783518418493208832,16.374680731131065,15.389173981217013,36.69810567392651,27.24936292039962,7.73391088734728,-199.03874753766436,-5.9793620109558105,8.768527,1.2794514,9.100417,6.591745265475883,4564.63134765625,,,native_gaia,Gaia,127.93708832005639,-47.3458803682624,-11.351207658557172,14.561812195617195,-20.04074574060399,4744.275314331055,255,227,198,#FFE3C6,0.6908254734524117,11.623534207255123,-19.898835973014275,-12.912216977537314,HD   6440A,,K3.5V,Main sequence,False
Gaia DR3 2063583390317759616,309.66860250565605,38.63423619183838,36.6832144674078,27.260424543450988,201.04334260493755,-192.9834556521834,-20.95516586303711,6.6131997,0.79324484,6.7574897,4.43553663540653,5697.09375,0.9500302672386169,10.807790756225586,native_gaia,Gaia,78.70709749846812,-1.6539238666990241,5.336039670158211,26.72149640872843,-0.7868015035549775,5860.53526098078,255,242,236,#FFF2EC,1.0300594057171115,-0.33619532076853864,-22.346076264083955,-35.16494348142325,HD 196850,,G1V,Main sequence,False
Gaia DR3 6225341450996268288,223.97872153442833,-27.127393088181968,36.67849206721888,27.263934356062098,-103.87526042290636,-22.7461630904596,16.24587631225586,8.665944,1.2411656,8.980175,6.488001462285919,4615.20751953125,0.7393810749053955,10.864623069763184,native_gaia,Gaia,334.34266510827393,28.0462136660649,21.68974394854783,-10.418683841461268,12.819054217444041,4819.315349578857,255,228,200,#FFE4C8,0.7017997806571121,5.397831278747212,-17.003740821265662,11.599321194796305,HD 131719,,K3Vk:,Main sequence,False
Gaia DR3 1440964624481230464,264.98183000127415,65.00211100930424,36.67793685519853,27.264347063683477,-21.716394953819385,106.89118691620624,-7.811177730560303,8.124461,1.1057591,8.380091,5.946485666470796,4962.005859375,0.782661497592926,12.468955993652344,native_gaia,Gaia,94.64901473172756,31.91932101861293,-1.8756800140928322,23.06566029113596,14.415330749852128,5062.7796606584025,255,231,210,#FFE7D2,0.7830271500293806,-13.302865271203103,-8.745265460631215,-2.5114412911492763,V* MS Dra,,K0V,Main sequence,False
Gaia DR3 3520548825260557312,187.07707523924697,-16.9108488312403,36.67661052503557,27.265333019729205,-558.2842582511713,45.11330886724258,111.3334732055664,9.115568,1.2348824,9.426946,6.937514128294762,4615.59033203125,,,native_gaia,Gaia,295.0122745194693,45.60492840324666,8.06509527330545,-17.28598332050797,19.481976376958322,4831.630584716797,255,228,202,#FFE4CA,0.6562485871705238,-31.54973495878443,-103.40239308432768,77.12686691807254,HD 108564,,K5Vmetalweak,Main sequence,False
Gaia DR3 4150826170635895424,272.3888966900681,-12.039803997082611,36.67037428368036,27.269969819889077,67.01213342118248,-206.81582063796134,-1.3141027688980103,9.851076,1.7703056,10.449477,7.672652839592335,3924.625,,,native_gaia,Gaia,17.43307671984691,3.615823415705743,25.96560132034208,8.153591195241194,1.7198118128434745,3966.4998920147236,255,211,163,#FFD3A3,0.5901341234518666,5.755474117961008,-18.402008947401715,-20.489120270699768,BD-12  4935,,K7V,Main sequence,False
HIP 27890,88.52640805031834,-63.08707869880318,36.66999816894531,27.27025032043457,120.11000061035156,573.4299926757812,,4.308267,1.1459231,4.65,2.12982177734375,,,,transformed_from_johnson,Hipparcos,272.36445495055847,-30.419361156172343,0.9701840124164848,-23.496277806504885,-13.807614738279721,4993.405489488081,255,231,208,#FFE7D0,1.4894752502441406,,,,*  36 Dor,,K2III-IV,Red giant,False
Gaia DR3 935525039066950528,123.05932964943239,51.90617337140224,36.65114147435572,27.284279827947127,-115.40051646825253,-206.01711730770882,4.433223247528076,9.667258,1.6166992,10.174537,7.487695787573784,,,,native_gaia,Gaia,166.75550663632654,33.26105910060795,-22.207739052609934,5.22697575831702,14.96418979841115,4179.185697115385,255,217,175,#FFD9AF,0.6012304212426215,-18.17603226136593,-22.342151197557552,-11.087095083908055,MCC 516,,K7-V,Main sequence,False
Gaia DR3 4681579571719845632,62.14808409717044,-59.52734775760776,36.6428159335519,27.290479034509804,-84.40310707772346,-118.85765656922105,,9.234282,1.4885073,9.670791,7.054225745001304,4330.8349609375,0.6816965937614441,,native_gaia,Gaia,270.97590022212484,-43.42334983727043,0.3375870355192598,-19.81805250219079,-18.75902651916879,4356.682240412785,255,220,182,#FFDCB6,0.6445774254998695,,,,CD-59   788,,K5.5Vk:,Main sequence,False
Gaia DR3 3685363487960149376,195.06722140740052,-2.7047529866853868,36.63284831988292,27.297904636512744,-806.6896290331395,7.3649486608907715,-16.063928604125977,9.298451,1.499939,9.741071,7.117804862383508,4297.544921875,0.6761889457702637,,native_gaia,Gaia,307.3579827283649,60.09108101161048,8.259275918085981,-10.819118675240023,23.662346247659833,4340.853740985577,255,220,182,#FFDCB6,0.6382195137616491,-91.86239907908116,-51.18594377331064,-9.871442517769454,HD 112943,,K5.5V,Main sequence,False
Gaia DR3 4777373903814124032,70.8074140002084,-54.59430996088695,36.62918559675795,27.30063428132866,51.15353022541802,-198.7113098047448,64.21538543701172,7.4228473,0.92318153,7.6092696,5.241983584904467,5307.96337890625,,,native_gaia,Gaia,262.9318007784159,-40.18786457640171,-2.566326372456409,-20.697351478474868,-17.61698733862763,5454.71678352356,255,237,224,#FFEDE0,0.8966294726076264,17.283269442541446,-58.469333571427796,-33.33798817549696,HD  30278,,G9V,Main sequence,False
Gaia DR3 2078105327586616704,295.4405011995344,43.748033732525535,36.62243432284707,27.3056670996921,50.702294635770265,75.32518012433262,-60.27309036254883,7.762319,0.93743896,7.95373,5.581055132136342,,,,native_gaia,Gaia,77.19625163453868,10.094219511520452,5.957603056298977,26.214549476575275,4.785793280426136,5410.875183105469,255,236,222,#FFECDE,0.8378417301795487,-24.504947288110426,-55.068372833477525,-11.745933039680043,HD 186306,,G9V,Main sequence,False
Gaia DR3 2417456431710276096,2.0681073974691007,-14.82454115485891,36.6167237202517,27.309925585912744,-14.370812417608159,-11.23964768233958,7.884739875793457,6.8955975,0.77679014,7.0349855,4.713994874007197,5764.58984375,1.0038633346557617,3.9443581104278564,native_gaia,Gaia,81.53092584076616,-74.11576149780967,1.1008230087937367,7.393073773381031,-26.267140773078964,5914.985348094593,255,243,238,#FFF3EE,0.9920491191553259,2.6508342141701986,1.766087255674181,-7.589586865489145,HD    361,,G1V,Main sequence,False
Gaia DR3 4966732139948504192,34.48891905031135,-35.61558110863293,36.613442364187925,27.312373145719636,420.87098526646895,279.19369319375306,33.094329833984375,10.820553,2.0755568,11.619324,8.638755639891524,,,,native_gaia,Gaia,243.03041795981164,-69.73558589646315,-4.290149625388288,-8.430954864788053,-25.6218528430462,3686.1508253144057,255,205,150,#FFCD96,0.5228745227784095,-68.3162130940009,-20.21897916592025,-17.185822249372244,CD-36   862,,M1.5V,Main sequence,False
